image,name,classification,mei
"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wBDAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDL/2wBDAQkJCQwLDBgNDRgyIRwhMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjL/wAARCACAACcDASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD3kSEDGKj/AIPmod2zlen0pWIZcnhKdwHSYMeD0quX2uhxlFGM+9ODSSZwuIx/30aMbM+5yazauBOrZopIijrkD9aKXKwEDFQwcYA6U2PbliBux6VOxHPvUIEZQlDyfTiqeiuAoVgiYX9ajlRmk8sdfWngyMAMYxRGxMjEnkdaLgLHH5Kccj1oqc57CilcZFw7sucY6GkO1RgACqEss6jdlD/eGa57xF4wl06zAht1S4kbYm8557mlOoorUIx59EaGteKrDRGC3Em+QdY4zmuVn+IuoNMGtNNi8g/6xy5Jqr4a0m18QSz3msy/abkPtEZJXI/Gt678BaFdOkqi8t2X7v2ef5Py71wynWrK8NjpjGnDSRuaF4gh1q2M0SSRFTteN2GVNFR6J4ZttJtXi8w3DO25mb5ST+FFdNJVeXUwqcnNoMh1qHUbwwWtnPkfefjbUOseHotRs4ochJIiSj+ma1NO0+DT0LIQA5yxc44rF1nxppdhIIUD3c7DCxWxBJP40nbl9/qUl73unJXNjeaRKHudkDNlUaJsbveu08HX82qaTFJdZkdSRuIzketYy+HL/wATyrdajBPaW+P3aK6lsV12m6dDpVmLW3OI0GADw2KwoUJxne+htVqRcbdTSwrHGKKFAUZzxRXeku5xtNmZd2sl/N5MrKLYJ8+Dhj+VVrDwno+kzme1s9khOS0h3n9c1sgARnGORg8VGH8tAGxkdVxUqnHdl8zWxLEo27UPFRs8Kr8zMm3+Jl6/jTl3sckFR6CoTIDcKu9iG6b+g/CiT7CBDLKOOU9RRVzhBjIA9qKnUCkZAq7ScH1piyxzzmIkkHr/APrqFt9ypL/Io7etWre38qDjDURbYMRbeKOTMbux/wB40OrysUYRqq/xZpygpJtzz9KIyG8zAG49aqVgIY1uSNiSEr/tgUVdjB24HAoqQuQhETG5s49qfuGAq8EdVqMgquSeaeqhVIzknqatKwDGjDSbw5qIbo7plQcH9Km81cYVcCljbbI2RwetDVxEzbh0NFNL7jkPx9KKXKwIXTeMHinGExxYQ5P+1ToztOSOKcHUuct8p6ZqtAKkSudueM1MA4Q7j16cU/YHcL6d6c/8C5pXSGMRj7bfpRSOyRYBbaD03UUxH//Z","Oriscus curved
","neume.oriscus.curved
","<neume>
  <nc s-shape=""w"" >
    <oriscus />
  </nc>
</neume> 
"
